rule_key,module,bucket,rawDistinctScenarioCount,surfacedDistinctScenarioCount,rawTotalFindingCount,surfacedTotalFindingCount,expectedMatchCount,unexpectedMatchCount,noisyMatchCount,mustNotFindViolationCount,sameSurfaceExtraCount,sameFileDifferentSignalCount,reviewOnlyCount,explainabilityGapCount,rawRegexOnlyCount,surfacedRegexOnlyCount,rawHybridCount,surfacedHybridCount,rawSemanticCount,surfacedSemanticCount,rawAstCount,surfacedAstCount,regexOnlyCount,hybridCount,semanticCount,astCount,rawRegexOnlyOnlyExercised,regexOnlyOnlyExercised,rawScenarios,surfacedScenarios,title,severity,finding_kind,family,language
guardian.slack-bot-token,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-110,G-V1-COV-110,Slack Bot Token,HIGH,SECRET,slack-bot-token,
guardian.slack-config-access-token,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-110,G-V1-COV-110,Slack Config Access Token,HIGH,SECRET,slack-config-access-token,
guardian.slack-config-refresh-token,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-110,G-V1-COV-110,Slack Config Refresh Token,HIGH,SECRET,slack-config-refresh-token,
guardian.slack-legacy-bot-token,guardian,mixed_exercised,1,1,2,2,1,1,2,0,0,1,0,0,2,2,0,0,0,0,0,0,2,0,0,0,true,true,G-V1-COV-110,G-V1-COV-110,Slack Legacy Bot Token,HIGH,SECRET,slack-legacy-bot-token,
guardian.slack-legacy-token,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-110,G-V1-COV-110,Slack Legacy Token,HIGH,SECRET,slack-legacy-token,
guardian.slack-legacy-workspace-token,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-110,G-V1-COV-110,Slack Legacy Workspace Token,HIGH,SECRET,slack-legacy-workspace-token,
guardian.slack-user-token,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-110,G-V1-COV-110,Slack User Token,HIGH,SECRET,slack-user-token,
guardian.slack-webhook-url,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-110,G-V1-COV-110,Slack Webhook Url,HIGH,SECRET,slack-webhook-url,
guardian.snyk-api-token,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-110,G-V1-COV-110,Snyk API Token,HIGH,SECRET,snyk-api-token,
guardian.sonar-api-token,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-110,G-V1-COV-110,Sonar API Token,HIGH,SECRET,sonar-api-token,
guardian.sourcegraph-access-token,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-110,G-V1-COV-110,Sourcegraph Access Token,HIGH,SECRET,sourcegraph-access-token,
guardian.square-access-token,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-110,G-V1-COV-110,Square Access Token,HIGH,SECRET,square-access-token,
guardian.squarespace-access-token,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-111,G-V1-COV-111,Squarespace Access Token,HIGH,SECRET,squarespace-access-token,
guardian.stripe-access-token,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-111,G-V1-COV-111,Stripe Access Token,CRITICAL,SECRET,stripe-access-token,
guardian.stripe-live-secret-key,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-112,G-V1-COV-112,Stripe Live Secret Key,CRITICAL,SECRET,stripe-live-secret-key,
guardian.sumologic-access-id,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-111,G-V1-COV-111,Sumologic Access ID,HIGH,SECRET,sumologic-access-id,
guardian.sumologic-access-token,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-111,G-V1-COV-111,Sumologic Access Token,HIGH,SECRET,sumologic-access-token,
guardian.telegram-bot-api-token,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-111,G-V1-COV-111,Telegram Bot API Token,HIGH,SECRET,telegram-bot-api-token,
guardian.travisci-access-token,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-111,G-V1-COV-111,Travisci Access Token,HIGH,SECRET,travisci-access-token,
guardian.twilio-api-key,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-111,G-V1-COV-111,Twilio API Key,HIGH,SECRET,twilio-api-key,
guardian.twitch-api-token,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-111,G-V1-COV-111,Twitch API Token,HIGH,SECRET,twitch-api-token,
guardian.twitter-access-secret,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-111,G-V1-COV-111,Twitter Access Secret,HIGH,SECRET,twitter-access-secret,
guardian.twitter-access-token,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-111,G-V1-COV-111,Twitter Access Token,HIGH,SECRET,twitter-access-token,
guardian.twitter-api-key,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-111,G-V1-COV-111,Twitter API Key,HIGH,SECRET,twitter-api-key,
guardian.twitter-api-secret,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-111,G-V1-COV-111,Twitter API Secret,HIGH,SECRET,twitter-api-secret,
guardian.twitter-bearer-token,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-111,G-V1-COV-111,Twitter Bearer Token,HIGH,SECRET,twitter-bearer-token,
guardian.typeform-api-token,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-111,G-V1-COV-111,Typeform API Token,HIGH,SECRET,typeform-api-token,
guardian.vault-batch-token,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-111,G-V1-COV-111,Vault Batch Token,HIGH,SECRET,vault-batch-token,
guardian.vault-service-token,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-111,G-V1-COV-111,Vault Service Token,HIGH,SECRET,vault-service-token,
guardian.yandex-access-token,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-111,G-V1-COV-111,Yandex Access Token,HIGH,SECRET,yandex-access-token,
guardian.yandex-api-key,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-111,G-V1-COV-111,Yandex API Key,HIGH,SECRET,yandex-api-key,
guardian.yandex-aws-access-token,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-111,G-V1-COV-111,Yandex AWS Access Token,HIGH,SECRET,yandex-aws-access-token,
guardian.zendesk-secret-key,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-111,G-V1-COV-111,Zendesk Secret Key,CRITICAL,SECRET,zendesk-secret-key,
