rule_key,module,family,language,title,severity,finding_kind,source_of_truth,pack_display_name,bootstrap_resource,active
quantum.arq-q-0443-csharp,quantum,arq-q-0443-csharp,csharp,Random class usage (non-crypto),MEDIUM,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0444-csharp,quantum,arq-q-0444-csharp,csharp,Hardcoded symmetric key/IV,CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0445-csharp,quantum,arq-q-0445-csharp,csharp,PFX/P12 password hardcoded in X509Certificate2 constructor,CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0446-csharp,quantum,arq-q-0446-csharp,csharp,Using: System.Security.Cryptography,INFO,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0447-csharp,quantum,arq-q-0447-csharp,csharp,Using: System.Security.Cryptography.X509Certificates,INFO,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0448-csharp,quantum,arq-q-0448-csharp,csharp,ServicePointManager: SSL3 or TLS 1.0/1.1 explicit downgrade,CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0449-csharp,quantum,arq-q-0449-csharp,csharp,HttpClient: DangerousAcceptAnyServerCertificateValidator,CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0450-csharp,quantum,arq-q-0450-csharp,csharp,SslStream: RemoteCertificateValidationCallback always-true,CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0451-csharp,quantum,arq-q-0451-csharp,csharp,MD5 usage (unexpected in 4.6.2+ new code),HIGH,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0453-csharp,quantum,arq-q-0453-csharp,csharp,AES in ECB mode,HIGH,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0454-csharp,quantum,arq-q-0454-csharp,csharp,TripleDES / DES usage,HIGH,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0455-csharp,quantum,arq-q-0455-csharp,csharp,RSA: all RSA usage (Shor-vulnerable inventory),HIGH,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0456-csharp,quantum,arq-q-0456-csharp,csharp,RSA PKCS#1 v1.5 padding,HIGH,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0457-csharp,quantum,arq-q-0457-csharp,csharp,ECDSA: ECDsa.Create() Shor-vulnerable inventory,HIGH,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0458-csharp,quantum,arq-q-0458-csharp,csharp,ECDH: ECDiffieHellman.Create() HNDL inventory,HIGH,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0459-csharp,quantum,arq-q-0459-csharp,csharp,Rfc2898DeriveBytes with SHA1 default,MEDIUM,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0460-csharp,quantum,arq-q-0460-csharp,csharp,Random class non-crypto usage,MEDIUM,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0461-csharp,quantum,arq-q-0461-csharp,csharp,Hardcoded symmetric key/IV,CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0462-csharp,quantum,arq-q-0462-csharp,csharp,X509Certificate2 hardcoded PFX password,CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0463-csharp,quantum,arq-q-0463-csharp,csharp,Using: System.Security.Cryptography,INFO,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0464-csharp,quantum,arq-q-0464-csharp,csharp,HttpClientHandler: DangerousAcceptAnyServerCertificateValidator,CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0465-csharp,quantum,arq-q-0465-csharp,csharp,SslClientAuthenticationOptions / SslServerAuthenticationOptions weak TLS,CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0467-csharp,quantum,arq-q-0467-csharp,csharp,SocketsHttpHandler: ConnectCallback with no cert validation,CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0468-csharp,quantum,arq-q-0468-csharp,csharp,MD5 usage,HIGH,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0470-csharp,quantum,arq-q-0470-csharp,csharp,AES in ECB mode,HIGH,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0471-csharp,quantum,arq-q-0471-csharp,csharp,AesGcm usage (good signal â€” .NET Core 3.0+),INFO,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0472-csharp,quantum,arq-q-0472-csharp,csharp,ChaCha20Poly1305 usage (good signal â€” .NET Core 3.0+),INFO,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0473-csharp,quantum,arq-q-0473-csharp,csharp,TripleDES / DES usage,HIGH,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0474-csharp,quantum,arq-q-0474-csharp,csharp,RSA: all RSA usage Shor-vulnerable inventory,HIGH,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0475-csharp,quantum,arq-q-0475-csharp,csharp,RSA PKCS#1 v1.5 padding,HIGH,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0476-csharp,quantum,arq-q-0476-csharp,csharp,ECDSA / ECDsa Shor-vulnerable inventory,HIGH,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0477-csharp,quantum,arq-q-0477-csharp,csharp,ECDH: ECDiffieHellman HNDL inventory,HIGH,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0478-csharp,quantum,arq-q-0478-csharp,csharp,Rfc2898DeriveBytes without explicit hash algorithm,MEDIUM,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0479-csharp,quantum,arq-q-0479-csharp,csharp,Random class non-crypto,MEDIUM,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0480-csharp,quantum,arq-q-0480-csharp,csharp,RandomNumberGenerator.GetBytes usage (good signal),INFO,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0481-csharp,quantum,arq-q-0481-csharp,csharp,Hardcoded symmetric key/IV,CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0482-csharp,quantum,arq-q-0482-csharp,csharp,PEM private key in source,CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0483-csharp,quantum,arq-q-0483-csharp,csharp,Using: System.Security.Cryptography,INFO,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0484-csharp,quantum,arq-q-0484-csharp,csharp,Using: System.Net.Http (HttpClient namespace),INFO,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0485-csharp,quantum,arq-q-0485-csharp,csharp,Using: Microsoft.AspNetCore.DataProtection (DPAPI .NET Core),INFO,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0486-csharp,quantum,arq-q-0486-csharp,csharp,SslProtocols: explicit weak protocol setting,CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0487-csharp,quantum,arq-q-0487-csharp,csharp,DangerousAcceptAnyServerCertificateValidator usage,CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0488-csharp,quantum,arq-q-0488-csharp,csharp,MD5 / SHA1 usage (critical legacy in modern .NET),HIGH,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0489-csharp,quantum,arq-q-0489-csharp,csharp,SHA3 preview usage (.NET 7 â€” inventory),INFO,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0490-csharp,quantum,arq-q-0490-csharp,csharp,AES in ECB mode (unexpected in .NET 6/7 new code),HIGH,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0491-csharp,quantum,arq-q-0491-csharp,csharp,AesGcm usage (inventory â€” good signal),INFO,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0492-csharp,quantum,arq-q-0492-csharp,csharp,ChaCha20Poly1305 usage (inventory â€” good signal),INFO,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0493-csharp,quantum,arq-q-0493-csharp,csharp,HKDF usage (.NET 5+ â€” good signal for hybrid PQC),INFO,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0494-csharp,quantum,arq-q-0494-csharp,csharp,RSA: all RSA usage Shor-vulnerable inventory,HIGH,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0495-csharp,quantum,arq-q-0495-csharp,csharp,ECDSA Shor-vulnerable inventory,HIGH,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0496-csharp,quantum,arq-q-0496-csharp,csharp,ECDH HNDL inventory,HIGH,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0497-csharp,quantum,arq-q-0497-csharp,csharp,RSA PKCS#1 v1.5 padding,HIGH,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0498-csharp,quantum,arq-q-0498-csharp,csharp,Random class non-crypto (Random.Shared in .NET 6+),MEDIUM,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0499-csharp,quantum,arq-q-0499-csharp,csharp,PEM private key in source,CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0500-csharp,quantum,arq-q-0500-csharp,csharp,X509Certificate2.ImportFromPem usage (inventory â€” .NET 5+ PEM import),INFO,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0501-csharp,quantum,arq-q-0501-csharp,csharp,Using: System.Security.Cryptography,INFO,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0502-csharp,quantum,arq-q-0502-csharp,csharp,MLKem: ML-KEM usage (.NET 9 Preview â€” NIST FIPS 203),INFO,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0503-csharp,quantum,arq-q-0503-csharp,csharp,MLDsa: ML-DSA usage (.NET 9 Preview â€” NIST FIPS 204),INFO,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0504-csharp,quantum,arq-q-0504-csharp,csharp,SHA3-256 usage (.NET 8 stable),INFO,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0505-csharp,quantum,arq-q-0505-csharp,csharp,SHA3-384 / SHA3-512 usage (.NET 8 stable),INFO,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0506-csharp,quantum,arq-q-0506-csharp,csharp,SHAKE128 / SHAKE256 usage (.NET 8),INFO,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0507-csharp,quantum,arq-q-0507-csharp,csharp,KMAC128 / KMAC256 usage (.NET 8),INFO,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0508-csharp,quantum,arq-q-0508-csharp,csharp,MD5 / SHA1 usage (critical in PQC-era code),HIGH,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0509-csharp,quantum,arq-q-0509-csharp,csharp,DangerousAcceptAnyServerCertificateValidator,CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0510-csharp,quantum,arq-q-0510-csharp,csharp,AES in ECB mode (maximum severity in PQC era),HIGH,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0511-csharp,quantum,arq-q-0511-csharp,csharp,RSA usage Shor-vulnerable (urgent migration in PQC era),CRITICAL,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0512-csharp,quantum,arq-q-0512-csharp,csharp,ECDSA / ECDH Shor-vulnerable (urgent in PQC era),CRITICAL,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0513-csharp,quantum,arq-q-0513-csharp,csharp,HKDF usage (.NET 5+ â€” hybrid PQC foundation),INFO,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0514-csharp,quantum,arq-q-0514-csharp,csharp,Using: System.Security.Cryptography (BCL PQC namespace),INFO,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0515-csharp,quantum,arq-q-0515-csharp,csharp,PEM private key in source,CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0516-csharp,quantum,arq-q-0516-csharp,csharp,MLKem: ML-KEM production usage (.NET 10 LTS â€” NIST FIPS 203),INFO,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0517-csharp,quantum,arq-q-0517-csharp,csharp,MLDsa: ML-DSA production usage (.NET 10 LTS â€” NIST FIPS 204),INFO,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0518-csharp,quantum,arq-q-0518-csharp,csharp,SlhDsa: SLH-DSA usage (.NET 10 â€” NIST FIPS 205 expected),INFO,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0519-csharp,quantum,arq-q-0519-csharp,csharp,Hybrid KEM: ML-KEM + ECDH in same context (gold standard),INFO,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0520-csharp,quantum,arq-q-0520-csharp,csharp,HKDF stable usage (.NET 10 â€” hybrid PQC key derivation),INFO,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0521-csharp,quantum,arq-q-0521-csharp,csharp,DangerousAcceptAnyServerCertificateValidator (critical in LTS),CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0522-csharp,quantum,arq-q-0522-csharp,csharp,SslProtocols weak (explicit TLS downgrade in LTS),CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0523-csharp,quantum,arq-q-0523-csharp,csharp,MD5 / SHA1 usage (unacceptable in .NET 10 LTS),HIGH,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0524-csharp,quantum,arq-q-0524-csharp,csharp,AES ECB mode (critical in .NET 10),CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0525-csharp,quantum,arq-q-0525-csharp,csharp,DES / 3DES usage (critical in LTS â€” no justification),CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0526-csharp,quantum,arq-q-0526-csharp,csharp,RSA usage (urgent Shor migration â€” ML-KEM native in LTS),CRITICAL,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0527-csharp,quantum,arq-q-0527-csharp,csharp,ECDSA / ECDH (urgent Shor migration in LTS),CRITICAL,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0528-csharp,quantum,arq-q-0528-csharp,csharp,RSA PKCS#1 v1.5 padding (critical in LTS),HIGH,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0529-csharp,quantum,arq-q-0529-csharp,csharp,PEM private key in source,CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0530-csharp,quantum,arq-q-0530-csharp,csharp,Using: System.Security.Cryptography (ML-KEM/DSA namespace),INFO,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0531-csharp,quantum,arq-q-0531-csharp,csharp,JWT: token validation disabled via TokenValidationParameters (critical auth bypass),CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0532-csharp,quantum,arq-q-0532-csharp,csharp,JWT: RS256/ES256 signing (Shor-vulnerable identity federation inventory),HIGH,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0533-csharp,quantum,arq-q-0533-csharp,csharp,JWT: HS256 (symmetric JWT signing) inventory â€” key management/rotation risk,MEDIUM,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0534-csharp,quantum,arq-q-0534-csharp,csharp,JWT: token validation disabled via TokenValidationParameters (critical auth bypass),CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0535-csharp,quantum,arq-q-0535-csharp,csharp,JWT: RS256/ES256 signing (Shor-vulnerable identity federation inventory),HIGH,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0536-csharp,quantum,arq-q-0536-csharp,csharp,JWT: HS256 (symmetric JWT signing) inventory â€” key management/rotation risk,MEDIUM,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0537-csharp,quantum,arq-q-0537-csharp,csharp,JWT: token validation disabled via TokenValidationParameters (critical auth bypass),CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0538-csharp,quantum,arq-q-0538-csharp,csharp,JWT: RS256/ES256 signing (Shor-vulnerable identity federation inventory),HIGH,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0539-csharp,quantum,arq-q-0539-csharp,csharp,JWT: HS256 (symmetric JWT signing) inventory â€” key management/rotation risk,MEDIUM,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0540-csharp,quantum,arq-q-0540-csharp,csharp,JWT: token validation disabled via TokenValidationParameters (critical auth bypass),CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0541-csharp,quantum,arq-q-0541-csharp,csharp,JWT: RS256/ES256 signing (Shor-vulnerable identity federation inventory),HIGH,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0542-csharp,quantum,arq-q-0542-csharp,csharp,JWT: HS256 (symmetric JWT signing) inventory â€” key management/rotation risk,MEDIUM,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0543-csharp,quantum,arq-q-0543-csharp,csharp,JWT: token validation disabled via TokenValidationParameters (critical auth bypass),CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0544-csharp,quantum,arq-q-0544-csharp,csharp,JWT: RS256/ES256 signing (Shor-vulnerable identity federation inventory),CRITICAL,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0545-csharp,quantum,arq-q-0545-csharp,csharp,JWT: HS256 (symmetric JWT signing) inventory â€” key management/rotation risk,MEDIUM,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0546-csharp,quantum,arq-q-0546-csharp,csharp,JWT: token validation disabled via TokenValidationParameters (critical auth bypass),CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0547-csharp,quantum,arq-q-0547-csharp,csharp,JWT: RS256/ES256 signing (Shor-vulnerable identity federation inventory),CRITICAL,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0548-csharp,quantum,arq-q-0548-csharp,csharp,JWT: HS256 (symmetric JWT signing) inventory â€” key management/rotation risk,MEDIUM,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0549-csharp,quantum,arq-q-0549-csharp,csharp,BouncyCastle: crypto library usage (inventory â€” expands surface beyond BCL),INFO,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0550-csharp,quantum,arq-q-0550-csharp,csharp,BouncyCastle: RSA/ECDSA keygen/signing (Shor-vulnerable inventory),HIGH,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0551-csharp,quantum,arq-q-0551-csharp,csharp,BouncyCastle: crypto library usage (inventory â€” expands surface beyond BCL),INFO,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0552-csharp,quantum,arq-q-0552-csharp,csharp,BouncyCastle: RSA/ECDSA keygen/signing (Shor-vulnerable inventory),HIGH,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0553-csharp,quantum,arq-q-0553-csharp,csharp,BouncyCastle: crypto library usage (inventory â€” expands surface beyond BCL),INFO,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0554-csharp,quantum,arq-q-0554-csharp,csharp,BouncyCastle: RSA/ECDSA keygen/signing (Shor-vulnerable inventory),HIGH,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0555-csharp,quantum,arq-q-0555-csharp,csharp,BouncyCastle: crypto library usage (inventory â€” expands surface beyond BCL),INFO,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
